device_type,cpu_usage,memory_usage,temperature,humidity,status,label
SmartGarageDoor,12.864375648527494,27.59192858711283,20.217136065483704,41.58083807380803,normal,Normal
SmartFridge,9.753647563529297,11.120010734751494,2.818422813037163,51.55149953155288,normal,Normal
GPSTracker,50.89820577180217,73.41686939681378,41.2869552480246,34.41924118086585,anomaly,Password
SmartGarageDoor,7.408158327022466,12.966739123254037,23.16486740509246,48.106137109085175,normal,Normal
GPSTracker,2.53749959343603,9.053897747615327,35.914711949041305,45.104683629039386,normal,Normal
GPSTracker,5.209111836717205,9.486067002982,25.926143235257662,43.43431520878313,normal,Normal
SmartGarageDoor,77.68107529427992,61.18688152464645,24.618154929379724,49.11125079044673,anomaly,Password
GPSTracker,93.3452402858085,93.8665226433102,43.13362266364957,30.987730620904333,anomaly,DDoS
SmartFridge,8.072115311773821,10.838739420892164,4.353396252970548,54.1182003886374,normal,Normal
SmartFridge,52.69086419135955,78.12312030919085,4.432871759798706,58.50375302049106,anomaly,Injection
SmartFridge,3.4843412198564723,29.999623736190262,4.338359659222787,49.23729539204837,normal,Normal
WeatherSensor,87.92210264340176,62.475441873085124,228.59409774560163,77.13815267792455,anomaly,Injection
SmartGarageDoor,7.386210459724326,13.118556875084076,22.00591609524729,44.81359660966216,normal,Normal
GPSTracker,62.687249988429954,60.20435868589695,30.430738828530714,37.59736869414897,anomaly,Injection
SmartGarageDoor,95.63557276824685,94.36235185764099,15.89261096289171,58.22544681667188,anomaly,Backdoor
SmartGarageDoor,4.099728041488004,15.665546079599734,19.47326355055376,58.83455932764464,normal,Normal
WeatherSensor,63.315727203384824,86.05421538591176,18.64572338494643,82.62335640833815,anomaly,Password
SmartFridge,7.139807004227784,20.89262999075151,5.514864317097581,54.323744938632956,normal,Normal
SmartFridge,60.017563736695045,63.833058640831645,6.504462039934218,47.076528239393404,anomaly,DDoS
WeatherSensor,2.4024271439723686,25.16131582239206,27.948301430906863,47.77376617291549,normal,Normal
GPSTracker,14.360312801017493,22.23592672698552,26.874775577952157,41.97573002740344,normal,Normal
SmartGarageDoor,46.107351140130504,77.80706512647942,18.562680861795876,55.322748819639315,anomaly,Injection
SmartGarageDoor,10.071633653384142,7.850077694763694,20.04788331058624,57.88104255337815,normal,Normal
WeatherSensor,14.153106733418298,19.793073675169765,32.25410363360605,50.70618542499898,normal,Normal
GPSTracker,2.4266524720973344,8.402371132756024,31.26862999066654,11.428276827512175,normal,Normal
SmartGarageDoor,96.614006627485,80.81305111452369,22.614962467643085,41.87252256218146,anomaly,DDoS
WeatherSensor,14.15288544103337,5.664659057493999,29.539598657361932,34.33399627078432,normal,Normal
SmartGarageDoor,74.776948201902,87.15413704568147,23.345411255878638,57.59849867386269,anomaly,DDoS
SmartGarageDoor,40.7745552524278,51.41331629980658,16.88698176923901,50.333793030826584,anomaly,DDoS
GPSTracker,9.49168149069397,8.286058058071484,42.857745580906865,13.09906375352126,normal,Normal
WeatherSensor,14.148087391906548,24.824202991930964,25.257985582339685,45.02232192979905,normal,Normal
WeatherSensor,10.652898809564496,8.521855831548422,21.175644106656314,47.32037851446473,normal,Normal
WeatherSensor,65.05779279417195,78.88417699408782,432.93647325111795,38.76211811709852,anomaly,Injection
SmartGarageDoor,64.38156992758175,72.32703993729456,20.249942038719926,49.563258316190456,anomaly,DDoS
SmartFridge,8.375679015933644,21.264704698465742,5.304887976343817,44.41133979902773,normal,Normal
SmartGarageDoor,50.25943867551678,66.75805299365491,23.56151742419153,44.35089101483923,anomaly,DDoS
WeatherSensor,3.8040596837403404,7.661040664600769,24.018540190419078,30.403435469031002,normal,Normal
WeatherSensor,72.09265097101584,58.473422423693044,26.31255503508661,53.2031297456907,anomaly,Password
SmartFridge,86.15184728460886,50.64861308756089,2.8298399361953885,58.34978267618932,anomaly,Backdoor
SmartFridge,68.89617809665606,84.80091675747661,6.106775675524653,49.82175473731782,anomaly,Password
SmartFridge,13.5264537260145,26.332245257051397,4.6455591484916186,47.52962491719014,normal,Normal
SmartFridge,13.333162943410365,17.518860799277427,5.550104663144725,50.456246748860565,normal,Normal
SmartFridge,73.7642574804062,94.1595807252209,2.0967392126398305,48.65576196550255,anomaly,Backdoor
SmartFridge,10.759687412870463,18.08922538899909,7.960618346546729,52.21643168056198,normal,Normal
GPSTracker,43.93920325818568,67.80574662186729,39.906251955230985,38.291421571383765,anomaly,Backdoor
GPSTracker,64.2322432522628,76.1930452126684,43.38288978294965,35.048984109038855,anomaly,DDoS
SmartGarageDoor,58.04862400906855,53.885036072985585,22.57767684880227,56.732273045715644,anomaly,DDoS
WeatherSensor,44.67081268345851,91.16903223635245,21.085290884901074,64.82266154837325,anomaly,DDoS
SmartFridge,54.02413748970033,69.86537832085037,3.15753382180402,52.99603133660202,anomaly,Password
GPSTracker,47.17487871032002,76.6604307649901,42.83179757458193,23.54401808108922,anomaly,Backdoor
WeatherSensor,1.6235604423634096,18.315216808895514,17.90365456350245,31.360390130558407,normal,Normal
WeatherSensor,93.2934267430891,54.820559718925125,206.6509596615324,43.02878860404846,anomaly,Injection
GPSTracker,8.644319782275378,7.78074528843463,37.91598137866876,42.69758391804795,normal,Normal
SmartGarageDoor,8.704864932683188,12.977116992879902,17.033791101747426,50.37184303423532,normal,Normal
WeatherSensor,7.160822365496038,9.778905180997047,25.878896616114677,73.75395133692834,normal,Normal
SmartGarageDoor,72.64858224517657,80.16228009746851,20.62330259309872,55.944672342357265,anomaly,DDoS
GPSTracker,7.719769548772997,21.658743064301397,33.8102513415007,12.905438504655024,normal,Normal
SmartGarageDoor,88.34414339160212,70.94289206022184,16.360757929829667,42.90631455246467,anomaly,Injection
GPSTracker,10.343558064741362,28.649974116157008,25.369322344929174,45.31319353254043,normal,Normal
SmartFridge,45.79016705455294,83.63472296506119,3.525600901107723,53.50242235320709,anomaly,DDoS
GPSTracker,61.591568875091944,71.90171022258107,35.432562446746054,41.46144816054606,anomaly,DDoS
SmartFridge,14.282366020536598,6.0991358462039305,5.337101224174645,52.04325875804834,normal,Normal
SmartGarageDoor,46.16898955652909,63.28872491372992,22.50336929558322,41.668192640130734,anomaly,Backdoor
GPSTracker,3.841787881678341,20.053128175156345,37.17894023899389,15.191861143563301,normal,Normal
SmartGarageDoor,72.86646112709903,90.04012842786415,19.589120355780807,53.5567459249023,anomaly,DDoS
SmartGarageDoor,51.487621178479486,88.24382666854265,15.027336300099151,48.90235863729596,anomaly,Injection
GPSTracker,11.855067206352,28.723644110997213,26.018701343375092,19.08014240251429,normal,Normal
GPSTracker,95.95807540166186,91.21866796203858,39.64356053784378,11.263716441259387,anomaly,Injection
SmartGarageDoor,12.021324158086678,22.672025029750028,16.424074121213465,46.57470895940384,normal,Normal
WeatherSensor,89.58712069848158,68.74675674773681,29.492780526738066,73.90610521939593,anomaly,DDoS
SmartGarageDoor,52.85971410614303,54.013282069421294,21.885729511293384,53.295705516262174,anomaly,Injection
SmartGarageDoor,51.72942596248178,70.08469026704509,16.652754013303475,42.289756121542226,anomaly,Injection
SmartFridge,49.953140666090476,94.89510969988683,7.632449779461398,41.31045068731734,anomaly,Injection
WeatherSensor,63.55158842521565,83.14090784283954,33.287340395234125,46.20967660680952,anomaly,Password
SmartGarageDoor,93.17058070638956,72.82540617012693,17.545497614541237,40.64339254976305,anomaly,Injection
WeatherSensor,3.9107559326112,27.877923961472902,21.55641306289361,35.447659644484546,normal,Normal
SmartGarageDoor,88.99007026187058,92.61243676178563,21.494059504516226,46.08853437499499,anomaly,DDoS
SmartFridge,96.45301555486017,62.542344654994324,4.57153536134246,40.40429606757941,anomaly,Injection
SmartGarageDoor,2.591910379882039,11.543999731649038,20.177807280652907,53.23858531931571,normal,Normal
SmartGarageDoor,87.34046621984534,68.09346992028301,21.392354405747252,41.33645089134578,anomaly,Injection
SmartGarageDoor,70.46724223405027,61.79755455248899,22.636854353415405,50.376883923331974,anomaly,Password
WeatherSensor,10.48195599185368,13.46113941292373,29.63030396781496,47.29114008272374,normal,Normal
SmartGarageDoor,93.39224728432679,90.02828970409462,23.045077879890403,50.70349845391209,anomaly,Backdoor
SmartFridge,8.117088413920957,8.239730367963814,2.4899636127455773,46.49207360314812,normal,Normal
SmartFridge,47.569880812923024,71.35938115344973,6.35134806563072,43.31954068143343,anomaly,DDoS
SmartGarageDoor,7.614411441090997,23.765113703057207,20.747911937104995,46.461323025998155,normal,Normal
SmartFridge,76.95479459741158,83.55380995120765,3.350870899607867,58.980072854354546,anomaly,Password
WeatherSensor,92.07501021390354,69.9295560827321,16.158672299656374,48.7348925675437,anomaly,DDoS
SmartGarageDoor,10.856560642299856,25.177276788893003,17.368574685087722,46.560554345382265,normal,Normal
WeatherSensor,82.9661737853574,61.61687550570847,33.2280146772437,63.758711630171646,anomaly,DDoS
SmartGarageDoor,96.30266122469062,81.22152691733046,24.004198964934908,53.811400971690574,anomaly,Backdoor
SmartGarageDoor,66.89082903354263,77.79071958127547,19.480953624948818,40.81151565477457,anomaly,Password
GPSTracker,1.9640952656055495,14.683420127618867,41.978330937228776,10.207738116654026,normal,Normal
SmartGarageDoor,47.1140457537209,61.472733731618874,23.763817832499406,58.76307099688333,anomaly,DDoS
WeatherSensor,54.097961421749005,84.37830063588372,33.48774512913617,49.05347863564189,anomaly,DDoS
SmartGarageDoor,72.63298830270429,54.22923453797744,23.55384983984967,47.23520248431652,anomaly,Backdoor
SmartFridge,81.41650321359926,73.52686103816126,6.181550241336245,59.45277190546606,anomaly,DDoS
WeatherSensor,83.40314517602712,51.73047610031064,20.58425686607996,53.90292592867836,anomaly,Backdoor
SmartFridge,11.503025619347666,18.03339955346913,7.882348882657611,53.54746690819486,normal,Normal
GPSTracker,12.825886985511822,19.91231039949561,40.473297323354146,22.283599657910656,normal,Normal
SmartGarageDoor,4.7400393847390845,5.0897238894910055,23.582999914272158,49.029193336647594,normal,Normal
WeatherSensor,88.72711384766293,85.14602407593223,32.13902818038714,67.88227188895542,anomaly,DDoS
SmartFridge,55.08284631144154,71.44045655855345,4.877435525235295,43.55177200524793,anomaly,Backdoor
SmartGarageDoor,11.69491353450986,6.15810632723648,18.8669966406608,47.94802661708748,normal,Normal
SmartGarageDoor,75.89137234909536,83.41433495105699,16.855647084988547,43.76403875492354,anomaly,Password
SmartFridge,3.644295434379386,15.682593728306314,4.138189951679953,43.592194125103546,normal,Normal
SmartGarageDoor,14.64859560295043,28.292810791345556,16.795205770470396,55.87918620677922,normal,Normal
WeatherSensor,3.728696482562736,17.60122559595331,34.018771257123525,43.31212528944176,normal,Normal
GPSTracker,74.87958745229808,56.94331109802063,37.03547472337607,44.9806043841939,anomaly,Backdoor
GPSTracker,9.123717719560663,18.973050221546114,35.14050337904037,47.02833416961076,normal,Normal
SmartFridge,5.259690003590295,13.721551904994138,6.810786348220019,44.856473590203294,normal,Normal
SmartFridge,5.410544889741121,14.43634556767628,7.495634493047461,53.49433537122485,normal,Normal
GPSTracker,1.6018651762714762,27.86471984502168,42.34927167484169,10.027904982664126,normal,Normal
SmartGarageDoor,46.15406998128146,68.66105341891914,21.14008695909721,58.657272875498165,anomaly,Password
GPSTracker,11.341978457244617,29.72167453344154,26.67683511847763,14.448445113532348,normal,Normal
SmartFridge,54.794895875247676,57.79536289677205,7.609010030793289,43.69680937686853,anomaly,Injection
GPSTracker,93.48576743516098,66.55471579070368,37.71584872676587,29.39847242816027,anomaly,Password
SmartGarageDoor,53.495122925925244,80.91941283791861,22.569119770237496,52.10156692010678,anomaly,Password
GPSTracker,14.626296538359984,21.59213650772044,33.719079418733514,14.641295228859757,normal,Normal
GPSTracker,41.23228215394145,77.20948235614819,43.69316361379137,45.57652256417098,anomaly,Password
WeatherSensor,13.652997508036322,15.948058539594847,34.27814301522005,30.307634881570728,normal,Normal
SmartGarageDoor,83.63470507993495,89.34267647432091,16.444579758805357,58.01814728301366,anomaly,DDoS
SmartGarageDoor,14.840694269317076,17.92861017307834,16.673182341239727,40.808818613761225,normal,Normal
WeatherSensor,7.845108401017113,17.384634114315208,25.12049720316689,58.47241190681818,normal,Normal
WeatherSensor,13.64659757863699,20.91474334496433,34.360678310287305,57.97661190321875,normal,Normal
WeatherSensor,75.82499833694763,70.89181911876719,225.0141676325627,30.797565280163283,anomaly,Injection
SmartFridge,12.173959343790557,7.882280994791592,6.470385402543783,45.31245905563352,normal,Normal
GPSTracker,13.499453481909095,9.212028267415782,31.859899717492375,33.58662825397075,normal,Normal
GPSTracker,9.735998394179017,20.95011508438144,38.50034061184215,49.815278510249954,normal,Normal
SmartGarageDoor,82.3342191533983,74.95593035469105,20.36993046995684,52.23968675608539,anomaly,DDoS
SmartGarageDoor,6.805316245116026,22.494946079139293,19.74867560263418,43.02019279771953,normal,Normal
WeatherSensor,9.873417459117311,28.658642015490628,23.491876611282468,64.41111407896622,normal,Normal
SmartFridge,12.226594622745877,19.014966466177526,2.841555871014328,46.77079480903247,normal,Normal
WeatherSensor,88.29267860059952,66.53279225080973,32.72091061305419,52.10236571051526,anomaly,Backdoor
WeatherSensor,1.0499853670127348,21.984495374893715,20.946556946023183,50.993897643980944,normal,Normal
GPSTracker,12.218666463567107,20.482128020035844,33.27869031216133,20.85584485118604,normal,Normal
WeatherSensor,45.03642672343446,85.48445181488397,31.729940572780006,52.03979665946188,anomaly,DDoS
GPSTracker,69.37333413175256,83.79379127516714,36.95377330178866,24.549674921508867,anomaly,Injection
SmartFridge,78.92695800285027,84.08946300225452,3.2731567943483166,41.111289232003465,anomaly,Injection
SmartGarageDoor,59.08215996960567,73.71224798879625,22.794463277483878,47.792166072084314,anomaly,Backdoor
GPSTracker,73.50967097814697,67.36518345712963,33.775266635305066,24.98036950736781,anomaly,DDoS
SmartGarageDoor,48.489632858843294,77.31939098687056,17.675056240128896,44.3536478340061,anomaly,Injection
SmartFridge,14.695321107208366,19.837260776487966,6.976009504776073,48.219791469525504,normal,Normal
GPSTracker,2.798245616894776,23.13589818778249,40.4537712579516,47.41036881673124,normal,Normal
SmartGarageDoor,10.981071679349236,20.073747959566752,20.703016062880444,57.25963047986498,normal,Normal
SmartFridge,89.80843423768187,57.16751789759941,7.367807432030605,41.39439766978013,anomaly,Password
SmartGarageDoor,3.808911398511256,11.315722605610038,23.273442074516463,57.133931234841135,normal,Normal
SmartGarageDoor,12.083082437953317,25.97069600073706,20.350839232277043,50.56420087254684,normal,Normal
GPSTracker,3.793020006604764,25.145739368881966,29.450584036911494,26.554897366610582,normal,Normal
WeatherSensor,75.15970710623387,62.52441650085367,21.462046689296365,35.774868677948625,anomaly,Password
SmartFridge,64.5775364739513,87.74059777123523,7.4896039138173816,53.83899323350528,anomaly,DDoS
SmartGarageDoor,54.24749698615972,79.74339323021053,22.835545292037494,54.6736719346511,anomaly,DDoS
GPSTracker,92.94076686528089,71.92813744295766,39.74418566232029,16.97864241968617,anomaly,Injection
SmartGarageDoor,69.70221191708511,54.929218482744986,21.239871938222233,46.571658658250314,anomaly,DDoS
GPSTracker,8.826160446560946,13.262236656276196,29.89571576502869,17.00570274711184,normal,Normal
WeatherSensor,93.53671082340463,86.49265598554234,18.385573513628607,64.0265448196163,anomaly,Backdoor
WeatherSensor,11.118155471358525,25.462939855316424,27.51967443401745,43.54119719094914,normal,Normal
GPSTracker,90.04203341136622,90.66938742393803,40.38967975475305,40.79708945381779,anomaly,Password
GPSTracker,77.49850362865593,64.20462903731354,28.930684259405343,41.853368398707396,anomaly,Injection
SmartFridge,98.9750165924614,59.54783783527997,3.3229582584458264,42.08783304428322,anomaly,Injection
GPSTracker,68.93123617849662,83.98437502523673,34.07821554498401,38.60765705710247,anomaly,Password
SmartGarageDoor,95.99167960296866,80.53185643657625,24.211961827645336,59.653705856838826,anomaly,Injection
GPSTracker,58.19506169180828,68.11909071144225,41.62749296272762,45.83611553284136,anomaly,Injection
GPSTracker,78.75657304400224,58.63736713877392,39.75164439536984,13.140434368492171,anomaly,Backdoor
SmartGarageDoor,14.609293542310402,23.4894694403885,23.918690006475373,41.94127707970907,normal,Normal
SmartFridge,74.57220415559746,51.24637718351987,2.0532796189760756,40.463759619498646,anomaly,DDoS
WeatherSensor,3.817473562146742,6.240328878721359,34.66588184863911,32.42322068599634,normal,Normal
GPSTracker,5.28789622612661,13.312884204165115,32.70752721465434,28.276754320416018,normal,Normal
SmartGarageDoor,12.54894590647435,15.916378185053578,24.906652091429464,55.11814569666031,normal,Normal
GPSTracker,1.9951983318539246,19.97524723846341,28.76997436807396,34.238181322183365,normal,Normal
GPSTracker,93.39970014980011,64.37969456326164,42.494897868767325,27.314221908346752,anomaly,DDoS
SmartGarageDoor,65.91903582411612,50.678600509807744,22.799370968965217,53.95276723446347,anomaly,Backdoor
WeatherSensor,45.12062183010133,84.49172967675099,18.067070873643335,83.47673943067966,anomaly,Backdoor
SmartGarageDoor,64.42937442462721,92.84263563169078,21.390710405431914,54.87465608917111,anomaly,DDoS
WeatherSensor,53.08852101103961,70.80043778479669,17.17581450629481,50.5775556445313,anomaly,DDoS
SmartFridge,53.89734252021028,53.918265610770824,7.166910851906887,48.575144957642436,anomaly,Injection
SmartGarageDoor,87.97323658205266,53.49640640071137,24.665454183572052,52.45903388772539,anomaly,Injection
SmartGarageDoor,53.30640022669568,84.0304783525657,18.093623465697412,53.941435525833484,anomaly,Injection
SmartFridge,41.071314316332604,92.20747826893461,5.112550187138831,47.87680017001977,anomaly,DDoS
WeatherSensor,57.645675230652344,66.40922073297328,24.98899611824754,41.87657332503636,anomaly,Password
GPSTracker,91.5922889376912,62.76303482687422,39.48194672094775,14.407354323513463,anomaly,Injection
SmartGarageDoor,58.490872790801646,92.38452414112685,22.24468893787651,57.25026450229555,anomaly,DDoS
SmartGarageDoor,61.72373907510026,64.51746424579426,22.941271859201354,52.34577335111083,anomaly,Backdoor
SmartFridge,41.315025246020255,75.98798436671886,7.081907687867503,49.58692084694238,anomaly,DDoS
SmartFridge,91.46649831419883,84.08629595905371,5.754208003491906,46.32919829445288,anomaly,DDoS
SmartGarageDoor,84.82529634269486,78.18964193069745,22.00897121487585,54.97073143242021,anomaly,Injection
SmartGarageDoor,4.868686989156868,6.316124654114251,21.415506579771705,57.38133444068002,normal,Normal
SmartGarageDoor,9.935438982667787,23.341977968546075,23.763591680152416,47.2701061286004,normal,Normal
SmartFridge,86.95313754845331,90.84067957383473,6.649099451585436,43.02138210003061,anomaly,Password
SmartFridge,69.8924991035439,68.89840010866686,6.69616278728091,48.29414009485797,anomaly,Backdoor
WeatherSensor,40.51517714983641,85.46177110814116,17.645277206984794,57.89711294924357,anomaly,DDoS
WeatherSensor,91.85071963218596,73.80068141293253,24.576956681724837,89.29011370063927,anomaly,Backdoor
SmartFridge,82.06597216859778,85.85748912077963,6.126804189407481,47.29810725434769,anomaly,DDoS
GPSTracker,89.32340425171478,68.44930284953165,42.56627396219163,49.849879223521064,anomaly,Injection
SmartFridge,79.27209089037544,73.97043297670872,7.107508625523864,46.40038208748505,anomaly,DDoS
GPSTracker,54.92660403394477,89.07852490819536,39.921623165358994,37.31717435682967,anomaly,Backdoor
GPSTracker,86.43707732468845,83.79434534812091,43.67552657424949,20.990000237831453,anomaly,DDoS
GPSTracker,5.56242627369538,11.673998699411124,38.03820909086832,26.49868586816874,normal,Normal
WeatherSensor,13.5193607270565,17.294319372232543,33.727135316275394,33.96102792996069,normal,Normal
GPSTracker,3.0349295575692916,11.06043905688495,35.7436619232808,41.72843758605416,normal,Normal
SmartFridge,1.9530182878298397,8.96350480153695,6.2021519983745055,56.24909624193081,normal,Normal
SmartGarageDoor,88.50966840509594,62.93279817031486,17.842768460829888,43.9362220075815,anomaly,Backdoor
SmartFridge,7.0473156720223775,22.80032386274521,3.500134082953323,56.77915939690399,normal,Normal
SmartGarageDoor,55.99543721107628,62.26268394246235,17.00006627428762,45.816508329305805,anomaly,Injection
GPSTracker,54.81326210338068,55.64285460606265,29.91503257487184,48.53594167619746,anomaly,Injection
SmartFridge,13.998326533742281,13.91237132915102,7.347376943089331,58.88445808688343,normal,Normal
GPSTracker,79.9961091016163,93.30383526249865,36.79567053047385,45.15371996709821,anomaly,Backdoor
SmartGarageDoor,6.798858489411627,14.658871816064007,23.59080238792306,51.21250713388759,normal,Normal
SmartFridge,70.23837957438076,93.53275136437018,4.179497324929729,58.49681120071585,anomaly,Injection
GPSTracker,5.560725767939236,14.073570635375663,25.2890390696319,17.256114473595385,normal,Normal
GPSTracker,7.137971453264368,17.91758614910634,44.56676684650117,20.969101733653783,normal,Normal
GPSTracker,92.2476485981077,52.42686006326568,42.91250820203072,29.287575408086425,anomaly,Backdoor
WeatherSensor,3.261431679266224,16.947311808251747,23.893904851824814,59.69604366081007,normal,Normal
SmartFridge,63.84859559511952,51.35933631527684,4.549482375474925,59.11699135169861,anomaly,DDoS
WeatherSensor,4.869839024929629,21.63365098134762,29.57773861156131,84.68566394106587,normal,Normal
GPSTracker,47.89918488013926,91.39862085636523,40.989055692642694,17.2360074064672,anomaly,Injection
SmartGarageDoor,3.2339887670836864,11.439025589495554,21.852524852577602,46.02149129005995,normal,Normal
GPSTracker,43.6321005074107,54.75190024757117,26.77071665469559,31.896716915356535,anomaly,DDoS
SmartFridge,11.106090027319974,5.683318699757884,5.6664473296348135,44.5821240020651,normal,Normal
GPSTracker,46.9572254747274,94.24339020100089,29.568832613103694,35.41571016069881,anomaly,Password
GPSTracker,9.758452830643947,11.046909426381834,33.83782598328454,15.83737476591352,normal,Normal
GPSTracker,13.177329659624775,11.94429189000637,31.19392924421858,13.889418953487924,normal,Normal
SmartGarageDoor,11.746443221671196,23.188827615879262,20.199397832916738,45.16477317669205,normal,Normal
SmartFridge,95.88362509441072,52.08058887030042,2.5509340450201474,45.213377396117664,anomaly,Backdoor
WeatherSensor,5.829913486982731,29.577091702942337,23.491834892543306,60.04101149300459,normal,Normal
SmartGarageDoor,6.749841622373673,8.666962199982848,23.840032961619286,52.62080497132112,normal,Normal
SmartFridge,40.343297280632314,61.280649095973246,7.448754337500096,56.804932862527814,anomaly,DDoS
SmartFridge,43.61709768085762,57.82979603864393,3.20779193870442,41.92816668811316,anomaly,Injection
SmartGarageDoor,95.64048832332871,72.1439114653394,21.192881242448497,55.13217763720577,anomaly,DDoS
GPSTracker,13.113477033470575,8.3623963268745,26.64915504101965,49.20687196234938,normal,Normal
GPSTracker,89.08189358009074,92.55069334055577,38.2621148774027,44.270735969674554,anomaly,DDoS
SmartGarageDoor,45.94617534631814,50.01108987049847,18.215934997633624,54.23997402570339,anomaly,Backdoor
WeatherSensor,44.1642724448365,57.237402491655196,210.9399103420775,81.80465485097885,anomaly,Injection
SmartGarageDoor,55.8792511523395,65.78034904152463,16.31161628362716,50.06639636856033,anomaly,Backdoor
SmartFridge,40.25883192570277,92.3198450567127,5.995816207604665,42.08475979894228,anomaly,Injection
WeatherSensor,3.67408904977669,16.90966214217154,16.36467751966004,83.72598179733089,normal,Normal
SmartFridge,14.063054832610337,6.744695518576678,3.4185748616612677,50.50709562343826,normal,Normal
SmartFridge,2.0452524891666224,19.527567190591494,5.471883798970434,52.322469900169324,normal,Normal
SmartFridge,88.50155519967217,72.28428200021257,4.7687198506165345,58.891655381144,anomaly,Password
SmartFridge,66.00248286427218,91.55428988276115,2.599000335654173,55.25684632539907,anomaly,Injection
SmartFridge,10.49036136616694,15.698673392192093,3.81305368257339,51.533332780615744,normal,Normal
WeatherSensor,11.193061226889371,22.357226934791655,30.568768842465513,50.39894719064441,normal,Normal
WeatherSensor,14.695877866446377,5.208764191313826,25.01702090674355,74.84356205745212,normal,Normal
WeatherSensor,10.668238480283835,10.108568501613709,30.581909919859456,51.99807877804864,normal,Normal
SmartFridge,10.141497257656694,28.220239326360222,5.836471197274155,50.80630554849978,normal,Normal
SmartFridge,7.056893069473945,26.809695917745458,7.4109696621768615,45.10892263522942,normal,Normal
WeatherSensor,14.791015845593934,13.336991209625891,15.326353906058255,83.83581366502973,normal,Normal
SmartGarageDoor,56.95176798779387,53.76191505024045,24.332700620896695,59.99421922581443,anomaly,Password
WeatherSensor,7.940579908400777,22.274279922382966,28.72609472467199,82.1679145780782,normal,Normal
SmartGarageDoor,46.00884224635277,63.676261555096374,19.098291854258164,57.92968049015913,anomaly,Backdoor
GPSTracker,48.76080361498883,92.12489643132525,34.930456192485465,18.25237765493094,anomaly,Backdoor
WeatherSensor,86.81137783671173,70.59175324551262,337.3290451996135,81.92984874971192,anomaly,Injection
SmartGarageDoor,11.168708322778159,23.395127575723137,18.393527399724338,53.18064682067465,normal,Normal
SmartGarageDoor,84.17460131361243,78.05499449099395,17.590333150215386,51.48952553240368,anomaly,Backdoor
GPSTracker,80.7620725825646,64.82244690997783,33.46569201319158,37.809900636704214,anomaly,Backdoor
SmartFridge,5.851044890672448,13.364022684639927,2.3693795838380645,42.81923340760656,normal,Normal
WeatherSensor,93.33504767172525,75.61558887406422,15.242136529245778,35.0283371700855,anomaly,DDoS
WeatherSensor,8.014122775353261,5.6850777272276645,25.601362452638266,36.348105667771186,normal,Normal
WeatherSensor,1.5102978066351966,11.119752003593193,27.780916555511553,83.44524805633064,normal,Normal
GPSTracker,10.45316766502825,25.186969221534415,36.0436493159529,47.30484871513368,normal,Normal
WeatherSensor,2.72528779233484,29.68965128856752,22.78662852723795,72.64160583836204,normal,Normal
SmartFridge,42.047242284462115,69.07637661959481,3.2264137030046838,49.181988360957206,anomaly,DDoS
SmartFridge,2.264570400126213,8.838287159662773,5.692886418965989,45.522324969360355,normal,Normal
SmartFridge,1.878413523464761,8.360841351270095,4.942088074334701,56.840092707332104,normal,Normal
GPSTracker,10.67360692036464,12.089195162722609,37.1698103477462,18.755217139609357,normal,Normal
SmartFridge,93.39748446249807,65.13492360092643,3.459669997405219,58.46671815663808,anomaly,DDoS
GPSTracker,96.25075398322143,92.77014701394276,41.298982034768855,44.84705242817577,anomaly,Backdoor
WeatherSensor,90.99499899033901,93.12662368183592,425.5107141543242,82.39071827447827,anomaly,Injection
WeatherSensor,82.53529419612943,92.19518015974896,385.3442898763459,41.75927135425789,anomaly,Injection
SmartGarageDoor,87.63438898380676,94.86317208313845,16.959128779489145,58.48479984233208,anomaly,Backdoor
WeatherSensor,57.74887395516685,66.37254048812093,33.27304288983905,83.98966588948187,anomaly,DDoS
SmartGarageDoor,82.79929680108607,94.56567600890966,15.73636164619275,59.49044079557363,anomaly,Backdoor
SmartGarageDoor,3.5008747771162403,15.114057060131525,20.305132540649765,54.7232502185326,normal,Normal
SmartFridge,1.5360256722903332,15.95092391686959,7.948066515370392,44.6747714093371,normal,Normal
SmartFridge,82.35169563283497,75.66923195302746,2.888822779111332,49.969288792144326,anomaly,Password
SmartFridge,97.80338483300542,70.60482826490968,7.139576988488121,49.65277861793152,anomaly,DDoS
SmartGarageDoor,3.7206957635537847,23.518087605151802,22.674998644589223,44.81611139382061,normal,Normal
SmartFridge,92.6630403966135,64.17862785059205,4.153940061656915,59.49063070550444,anomaly,Password
GPSTracker,79.39953386549621,58.933991838510735,42.5447513545989,32.29427477095463,anomaly,Backdoor
WeatherSensor,94.19549322638085,93.53536789718675,-81.99356159330779,51.60266346021177,anomaly,Injection
SmartGarageDoor,88.80998962617166,75.63620083911914,17.986734507844055,58.19687826369058,anomaly,Backdoor
WeatherSensor,92.71698396338606,55.69626229262016,-16.321791111355722,59.693527139811636,anomaly,Injection
WeatherSensor,81.72503435276127,89.08433932043334,19.78955144864947,62.844477120043216,anomaly,Password
WeatherSensor,70.02327511325879,76.37914432325246,16.796926843083703,41.91302036566454,anomaly,Password
WeatherSensor,96.85903979524431,83.593312511996,24.24330082721355,37.84279395908606,anomaly,Backdoor
SmartFridge,86.20025762736171,80.96014271911856,3.5856524042673374,40.41054481273291,anomaly,DDoS
